 time                    	t_db                     	RH                       	Rad                      	load                     	
  +2.9010000000000000E+03	  +1.8299999237060547E+01	  +8.4000000000000000E+01	  +0.0000000000000000E+00	  +6.3929878401457381E+03	
  +2.9020000000000000E+03	  +1.7950000762939453E+01	  +8.5500000000000000E+01	  +0.0000000000000000E+00	  +6.1258050007466572E+03	
  +2.9030000000000000E+03	  +1.7600000381469727E+01	  +8.6500000000000000E+01	  +0.0000000000000000E+00	  +5.9034260669882487E+03	
  +2.9040000000000000E+03	  +1.7200000762939453E+01	  +8.7000000000000000E+01	  +0.0000000000000000E+00	  +5.6857021152239613E+03	
  +2.9050000000000000E+03	  +1.6799999237060547E+01	  +8.7000000000000000E+01	  +0.0000000000000000E+00	  +1.0473866793396244E+04	
  +2.9060000000000000E+03	  +1.6400001525878906E+01	  +8.8000000000000000E+01	  +0.0000000000000000E+00	  +1.0473965564709200E+04	
  +2.9070000000000000E+03	  +1.6000000000000000E+01	  +9.0000000000000000E+01	  +0.0000000000000000E+00	  +1.0373638925949799E+04	
  +2.9080000000000000E+03	  +1.5600000381469727E+01	  +9.2000000000000000E+01	  +0.0000000000000000E+00	  +1.0235934234873690E+04	
  +2.9090000000000000E+03	  +1.5199999809265137E+01	  +9.4500000000000000E+01	  +0.0000000000000000E+00	  +1.0079517175048235E+04	
  +2.9100000000000000E+03	  +1.5036363601684570E+01	  +9.6500000000000000E+01	  +7.2000000000000000E+01	  +1.0283215420119484E+04	
  +2.9110000000000000E+03	  +1.5899887084960938E+01	  +9.5000000000000000E+01	  +4.7159997558593750E+02	  +1.2684281094233877E+04	
  +2.9120000000000000E+03	  +1.7216875076293945E+01	  +9.0000000000000000E+01	  +1.0043999633789062E+03	  +1.5428907504274444E+04	
  +2.9130000000000000E+03	  +1.8471874237060547E+01	  +8.4500000000000000E+01	  +1.2851999511718750E+03	  +2.0877530709154977E+04	
  +2.9140000000000000E+03	  +1.9500000000000000E+01	  +7.9500000000000000E+01	  +1.6703999023437500E+03	  +2.2722932055788177E+04	
  +2.9150000000000000E+03	  +2.0500000000000000E+01	  +7.5000000000000000E+01	  +1.9511999511718750E+03	  +2.3912909793641291E+04	
  +2.9160000000000000E+03	  +2.1725000381469727E+01	  +7.0000000000000000E+01	  +2.7827998046875000E+03	  +2.4833310796941314E+04	
  +2.9170000000000000E+03	  +2.2673437118530273E+01	  +6.5500000000000000E+01	  +2.0880000000000000E+03	  +2.5408605387820160E+04	
  +2.9180000000000000E+03	  +2.3297395706176758E+01	  +6.2500000000000000E+01	  +2.4803999023437500E+03	  +2.7090989004034822E+04	
  +2.9190000000000000E+03	  +2.3635898590087891E+01	  +6.0500000000000000E+01	  +1.6415999755859375E+03	  +2.6799251422675221E+04	
  +2.9200000000000000E+03	  +2.3580768585205078E+01	  +6.0500000000000000E+01	  +1.4291999511718750E+03	  +2.6812351092922305E+04	
  +2.9210000000000000E+03	  +2.3221429824829102E+01	  +6.2500000000000000E+01	  +6.1200000000000000E+02	  +2.3809169260581275E+04	
  +2.9220000000000000E+03	  +2.2345237731933594E+01	  +6.5500000000000000E+01	  +2.4119999694824219E+02	  +2.1515180117893415E+04	
  +2.9230000000000000E+03	  +2.1483333587646484E+01	  +6.8500000000000000E+01	  +0.0000000000000000E+00	  +1.5896045751980642E+04	
  +2.9240000000000000E+03	  +2.0750000000000000E+01	  +7.1500000000000000E+01	  +0.0000000000000000E+00	  +1.4925156919238732E+04	
  +2.9250000000000000E+03	  +2.0050001144409180E+01	  +7.4000000000000000E+01	  +0.0000000000000000E+00	  +1.4265658970319890E+04	
  +2.9260000000000000E+03	  +1.9350000381469727E+01	  +7.6000000000000000E+01	  +0.0000000000000000E+00	  +1.3737894721098246E+04	
  +2.9270000000000000E+03	  +1.8650001525878906E+01	  +7.7500000000000000E+01	  +0.0000000000000000E+00	  +1.3278150239305307E+04	
  +2.9280000000000000E+03	  +1.7950000762939453E+01	  +7.9000000000000000E+01	  +0.0000000000000000E+00	  +1.2856923258962808E+04	
  +2.9290000000000000E+03	  +1.7250000000000000E+01	  +8.1500000000000000E+01	  +0.0000000000000000E+00	  +7.4637799278325283E+03	
  +2.9300000000000000E+03	  +1.6549999237060547E+01	  +8.3500000000000000E+01	  +0.0000000000000000E+00	  +6.8778274702697081E+03	
  +2.9310000000000000E+03	  +1.5850000381469727E+01	  +8.5500000000000000E+01	  +0.0000000000000000E+00	  +6.4022388489755031E+03	
  +2.9320000000000000E+03	  +1.5149999618530273E+01	  +8.8500000000000000E+01	  +0.0000000000000000E+00	  +5.9680846577899692E+03	
  +2.9330000000000000E+03	  +1.4450000762939453E+01	  +9.1500000000000000E+01	  +0.0000000000000000E+00	  +5.5529880315662076E+03	
  +2.9340000000000000E+03	  +1.4025000572204590E+01	  +9.2000000000000000E+01	  +7.5599998474121094E+01	  +5.5481899437654947E+03	
  +2.9350000000000000E+03	  +1.5250000000000000E+01	  +8.8000000000000000E+01	  +6.1920001220703125E+02	  +9.8286421652839635E+03	
  +2.9360000000000000E+03	  +1.6750000000000000E+01	  +8.2500000000000000E+01	  +1.1484000244140625E+03	  +1.2059997376677571E+04	
  +2.9370000000000000E+03	  +1.8293750762939453E+01	  +7.7000000000000000E+01	  +1.8107999267578125E+03	  +1.8604363002026286E+04	
  +2.9380000000000000E+03	  +1.9853124618530273E+01	  +7.1000000000000000E+01	  +2.2643999023437500E+03	  +2.0364200099311580E+04	
  +2.9390000000000000E+03	  +2.1396875381469727E+01	  +6.5000000000000000E+01	  +2.9231999511718750E+03	  +2.1301890985512218E+04	
  +2.9400000000000000E+03	  +2.2912500381469727E+01	  +5.9500000000000000E+01	  +3.1067998046875000E+03	  +2.1144332575946468E+04	
  +2.9410000000000000E+03	  +2.3948295593261719E+01	  +5.6000000000000000E+01	  +2.8475998535156250E+03	  +2.1764087852830264E+04	
  +2.9420000000000000E+03	  +2.4602598190307617E+01	  +5.4000000000000000E+01	  +2.6711999511718750E+03	  +2.3322669613652110E+04	
  +2.9430000000000000E+03	  +2.4830358505249023E+01	  +5.3000000000000000E+01	  +1.9115999755859375E+03	  +2.3465690100809486E+04	
  +2.9440000000000000E+03	  +2.4473611831665039E+01	  +5.4000000000000000E+01	  +1.2995999755859375E+03	  +2.2349729159788531E+04	
  +2.9450000000000000E+03	  +2.3905555725097656E+01	  +5.6500000000000000E+01	  +1.0800000000000000E+03	  +2.2404057115191492E+04	
  +2.9460000000000000E+03	  +2.2913888931274414E+01	  +6.0000000000000000E+01	  +2.3759999084472656E+02	  +1.7853829298180201E+04	
  +2.9470000000000000E+03	  +2.1694446563720703E+01	  +6.4500000000000000E+01	  +0.0000000000000000E+00	  +1.1643498283503643E+04	
  +2.9480000000000000E+03	  +2.0849998474121094E+01	  +6.8000000000000000E+01	  +0.0000000000000000E+00	  +1.0409376840542414E+04	
  +2.9490000000000000E+03	  +2.0150001525878906E+01	  +7.0500000000000000E+01	  +0.0000000000000000E+00	  +9.6209427049435326E+03	
  +2.9500000000000000E+03	  +1.9400001525878906E+01	  +7.3000000000000000E+01	  +0.0000000000000000E+00	  +8.9878167003901399E+03	
  +2.9510000000000000E+03	  +1.8649999618530273E+01	  +7.5000000000000000E+01	  +0.0000000000000000E+00	  +8.4428064470315585E+03	
  +2.9520000000000000E+03	  +1.7937500000000000E+01	  +7.7000000000000000E+01	  +0.0000000000000000E+00	  +7.9632684896880828E+03	
  +2.9530000000000000E+03	  +1.7299999237060547E+01	  +7.8500000000000000E+01	  +0.0000000000000000E+00	  -3.3825759890387712E+02	
  +2.9540000000000000E+03	  +1.6700000762939453E+01	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  -5.1688816815085863E+02	
  +2.9550000000000000E+03	  +1.6100000381469727E+01	  +8.2000000000000000E+01	  +0.0000000000000000E+00	  -1.3029359626018431E+03	
  +2.9560000000000000E+03	  +1.5500000000000000E+01	  +8.4500000000000000E+01	  +0.0000000000000000E+00	  -1.8949231803607413E+03	
  +2.9570000000000000E+03	  +1.4899999618530273E+01	  +8.8000000000000000E+01	  +0.0000000000000000E+00	  -2.4027298344202854E+03	
  +2.9580000000000000E+03	  +1.4652941703796387E+01	  +8.9500000000000000E+01	  +1.1520000457763672E+02	  -1.0097651134992111E+03	
  +2.9590000000000000E+03	  +1.6047752380371094E+01	  +8.6000000000000000E+01	  +7.5959997558593750E+02	  +1.7842121807239919E+03	
  +2.9600000000000000E+03	  +1.7498569488525391E+01	  +8.1000000000000000E+01	  +1.1231999511718750E+03	  +2.2627632882609064E+03	
  +2.9610000000000000E+03	  +1.9138235092163086E+01	  +7.5500000000000000E+01	  +2.1131999511718750E+03	  +9.7444929727704421E+03	
  +2.9620000000000000E+03	  +2.0350000381469727E+01	  +7.0500000000000000E+01	  +1.6847999267578125E+03	  +9.3418255166610397E+03	
  +2.9630000000000000E+03	  +2.1049999237060547E+01	  +6.7500000000000000E+01	  +1.9620000000000000E+03	  +9.8940552459307801E+03	
  +2.9640000000000000E+03	  +2.1975000381469727E+01	  +6.4000000000000000E+01	  +2.6928000488281250E+03	  +1.0251282747769963E+04	
  +2.9650000000000000E+03	  +2.2750000000000000E+01	  +6.0500000000000000E+01	  +2.2680000000000000E+03	  +1.0894909379142258E+04	
  +2.9660000000000000E+03	  +2.3250000000000000E+01	  +5.8500000000000000E+01	  +2.3831999511718750E+03	  +1.2152281405991815E+04	
  +2.9670000000000000E+03	  +2.3311717987060547E+01	  +5.8500000000000000E+01	  +1.1124000244140625E+03	  +1.0127616787775078E+04	
  +2.9680000000000000E+03	  +2.2800781250000000E+01	  +6.0000000000000000E+01	  +1.2491999511718750E+03	  +1.0229788297481193E+04	
  +2.9690000000000000E+03	  +2.2200000762939453E+01	  +6.2500000000000000E+01	  +6.2279998779296875E+02	  +7.8863781700158916E+03	
  +2.9700000000000000E+03	  +2.1400001525878906E+01	  +6.6000000000000000E+01	  +2.5919998168945312E+02	  +5.7806690817593799E+03	
  +2.9710000000000000E+03	  +2.0491666793823242E+01	  +7.0000000000000000E+01	  +0.0000000000000000E+00	  +1.0533009963532959E+02	
  +2.9720000000000000E+03	  +1.9673332214355469E+01	  +7.3500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.9730000000000000E+03	  +1.9159999847412109E+01	  +7.6000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.9740000000000000E+03	  +1.8600000381469727E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  -1.4969640882638896E+02	
  +2.9750000000000000E+03	  +1.8000000000000000E+01	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  -5.7341375696010050E+02	
  +2.9760000000000000E+03	  +1.7400001525878906E+01	  +8.1500000000000000E+01	  +0.0000000000000000E+00	  -1.1105415052504968E+03	
  +2.9770000000000000E+03	  +1.6887500762939453E+01	  +8.2500000000000000E+01	  +0.0000000000000000E+00	  -3.7602918098706147E+02	
  +2.9780000000000000E+03	  +1.6450000762939453E+01	  +8.3500000000000000E+01	  +0.0000000000000000E+00	  -6.8989533748358849E+02	
  +2.9790000000000000E+03	  +1.5949999809265137E+01	  +8.5000000000000000E+01	  +0.0000000000000000E+00	  -1.0259038919514687E+03	
  +2.9800000000000000E+03	  +1.5449999809265137E+01	  +8.7500000000000000E+01	  +0.0000000000000000E+00	  -1.3578750236689775E+03	
  +2.9810000000000000E+03	  +1.4949999809265137E+01	  +9.0500000000000000E+01	  +0.0000000000000000E+00	  -1.6857555030890805E+03	
  +2.9820000000000000E+03	  +1.4841875076293945E+01	  +9.1500000000000000E+01	  +1.2239998626708984E+02	  -2.8479897051124999E+02	
  +2.9830000000000000E+03	  +1.5620626449584961E+01	  +8.9500000000000000E+01	  +4.3919998168945312E+02	  +0.0000000000000000E+00	
  +2.9840000000000000E+03	  +1.7100000381469727E+01	  +8.5000000000000000E+01	  +1.2455999755859375E+03	  +3.1315595317920033E+03	
  +2.9850000000000000E+03	  +1.8900001525878906E+01	  +7.8500000000000000E+01	  +1.9440000000000000E+03	  +9.6647887860085848E+03	
  +2.9860000000000000E+03	  +2.0583333969116211E+01	  +7.2000000000000000E+01	  +2.2608000488281250E+03	  +1.1341745041745698E+04	
  +2.9870000000000000E+03	  +2.2106666564941406E+01	  +6.6000000000000000E+01	  +3.0167998046875000E+03	  +1.2160703787072103E+04	
  +2.9880000000000000E+03	  +2.3493333816528320E+01	  +6.1000000000000000E+01	  +2.7540000000000000E+03	  +1.2143338839473050E+04	
  +2.9890000000000000E+03	  +2.4229166030883789E+01	  +5.7500000000000000E+01	  +2.5488000488281250E+03	  +1.3173796669054105E+04	
  +2.9900000000000000E+03	  +2.4735000610351562E+01	  +5.5500000000000000E+01	  +2.4083999023437500E+03	  +1.4079686464459997E+04	
  +2.9910000000000000E+03	  +2.4571819305419922E+01	  +5.5500000000000000E+01	  +1.3320000000000000E+03	  +1.2536269949075151E+04	
  +2.9920000000000000E+03	  +2.4155681610107422E+01	  +5.6500000000000000E+01	  +1.4435999755859375E+03	  +1.3041892168781404E+04	
  +2.9930000000000000E+03	  +2.3762500762939453E+01	  +5.8500000000000000E+01	  +9.5039996337890625E+02	  +1.2039050432173899E+04	
  +2.9940000000000000E+03	  +2.2918748855590820E+01	  +6.1500000000000000E+01	  +3.7439999389648438E+02	  +9.6192046293387066E+03	
  +2.9950000000000000E+03	  +2.1806249618530273E+01	  +6.5500000000000000E+01	  +0.0000000000000000E+00	  +2.6443943630810622E+03	
  +2.9960000000000000E+03	  +2.0950000762939453E+01	  +6.9000000000000000E+01	  +0.0000000000000000E+00	  +1.2924847062591455E+03	
  +2.9970000000000000E+03	  +2.0250000000000000E+01	  +7.1500000000000000E+01	  +0.0000000000000000E+00	  +4.6562733507394444E+02	
  +2.9980000000000000E+03	  +1.9600000381469727E+01	  +7.4000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.9990000000000000E+03	  +1.8950000762939453E+01	  +7.5500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.0000000000000000E+03	  +1.8250000000000000E+01	  +7.7000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.0010000000000000E+03	  +1.7600000381469727E+01	  +7.9000000000000000E+01	  +0.0000000000000000E+00	  -1.2113744726130508E+03	
  +3.0020000000000000E+03	  +1.6950000762939453E+01	  +8.0500000000000000E+01	  +0.0000000000000000E+00	  -1.5245182556432003E+03	
  +3.0030000000000000E+03	  +1.6250000000000000E+01	  +8.2500000000000000E+01	  +0.0000000000000000E+00	  -2.1171055757532590E+03	
  +3.0040000000000000E+03	  +1.5588393211364746E+01	  +8.5500000000000000E+01	  +0.0000000000000000E+00	  -2.6142585025279586E+03	
  +3.0050000000000000E+03	  +1.4934524536132812E+01	  +8.9000000000000000E+01	  +0.0000000000000000E+00	  -3.0706047680200563E+03	
  +3.0060000000000000E+03	  +1.4730729103088379E+01	  +9.0000000000000000E+01	  +1.0439999389648438E+02	  -2.3834011343405277E+03	
  +3.0070000000000000E+03	  +1.5652604103088379E+01	  +8.7000000000000000E+01	  +5.2559997558593750E+02	  +0.0000000000000000E+00	
  +3.0080000000000000E+03	  +1.7388542175292969E+01	  +8.1000000000000000E+01	  +1.4760000000000000E+03	  +3.4221413060009563E+03	
  +3.0090000000000000E+03	  +1.9367708206176758E+01	  +7.4000000000000000E+01	  +1.9440000000000000E+03	  +8.6197429343238637E+03	
  +3.0100000000000000E+03	  +2.1000001907348633E+01	  +6.8000000000000000E+01	  +2.4408000488281250E+03	  +1.0393881460579305E+04	
  +3.0110000000000000E+03	  +2.2600000381469727E+01	  +6.2000000000000000E+01	  +3.0131999511718750E+03	  +1.1174573728314412E+04	
  +3.0120000000000000E+03	  +2.4014062881469727E+01	  +5.7500000000000000E+01	  +2.6891999511718750E+03	  +1.0938023693550693E+04	
  +3.0130000000000000E+03	  +2.4401216506958008E+01	  +5.5000000000000000E+01	  +2.1131999511718750E+03	  +1.1160285426457698E+04	
  +3.0140000000000000E+03	  +2.4651390075683594E+01	  +5.3500000000000000E+01	  +2.2535998535156250E+03	  +1.2252711606943778E+04	
  +3.0150000000000000E+03	  +2.4902084350585938E+01	  +5.3000000000000000E+01	  +2.0700000000000000E+03	  +1.3042652032330068E+04	
  +3.0160000000000000E+03	  +2.4743749618530273E+01	  +5.4000000000000000E+01	  +1.4831999511718750E+03	  +1.2365241543599121E+04	
  +3.0170000000000000E+03	  +2.4254165649414062E+01	  +5.6000000000000000E+01	  +1.1771999511718750E+03	  +1.2522209120910398E+04	
  +3.0180000000000000E+03	  +2.3377779006958008E+01	  +5.9000000000000000E+01	  +3.6719998168945312E+02	  +8.8694020669488145E+03	
  +3.0190000000000000E+03	  +2.2180555343627930E+01	  +6.3500000000000000E+01	  +0.0000000000000000E+00	  +1.5901526992236606E+03	
  +3.0200000000000000E+03	  +2.1165000915527344E+01	  +6.7500000000000000E+01	  +0.0000000000000000E+00	  +5.6253337743215354E+01	
  +3.0210000000000000E+03	  +2.0460000991821289E+01	  +7.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.0220000000000000E+03	  +1.9700000762939453E+01	  +7.2500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.0230000000000000E+03	  +1.8899999618530273E+01	  +7.5000000000000000E+01	  +0.0000000000000000E+00	  -2.1173153689547127E+02	
  +3.0240000000000000E+03	  +1.8075000762939453E+01	  +7.7000000000000000E+01	  +0.0000000000000000E+00	  -7.5106832865538058E+02	
  +3.0250000000000000E+03	  +1.7400001525878906E+01	  +7.8500000000000000E+01	  +0.0000000000000000E+00	  +1.8861915702094607E+03	
  +3.0260000000000000E+03	  +1.6799999237060547E+01	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  +1.0190606354997592E+03	
  +3.0270000000000000E+03	  +1.6200000762939453E+01	  +8.2000000000000000E+01	  +0.0000000000000000E+00	  +9.1298989383584490E+02	
  +3.0280000000000000E+03	  +1.5600000381469727E+01	  +8.4500000000000000E+01	  +0.0000000000000000E+00	  +6.8058762623122550E+02	
  +3.0290000000000000E+03	  +1.5000000000000000E+01	  +8.8000000000000000E+01	  +0.0000000000000000E+00	  +3.9948201459739778E+02	
  +3.0300000000000000E+03	  +1.4815384864807129E+01	  +8.9500000000000000E+01	  +1.0079999542236328E+02	  +9.3966897298672586E+02	
  +3.0310000000000000E+03	  +1.5740865707397461E+01	  +8.7500000000000000E+01	  +4.0319998168945312E+02	  +2.2978830717354681E+03	
  +3.0320000000000000E+03	  +1.6688394546508789E+01	  +8.4000000000000000E+01	  +7.8479998779296875E+02	  +4.1688201770704627E+03	
  +3.0330000000000000E+03	  +1.7850000381469727E+01	  +7.9500000000000000E+01	  +1.3211999511718750E+03	  +1.0483263509588800E+04	
  +3.0340000000000000E+03	  +1.8865585327148438E+01	  +7.5500000000000000E+01	  +1.3067999267578125E+03	  +1.1422167890111210E+04	
  +3.0350000000000000E+03	  +1.9777273178100586E+01	  +7.2000000000000000E+01	  +1.8540000000000000E+03	  +1.3101735946811485E+04	
  +3.0360000000000000E+03	  +2.0607692718505859E+01	  +6.8500000000000000E+01	  +1.7423999023437500E+03	  +1.3474090947106472E+04	
  +3.0370000000000000E+03	  +2.1292308807373047E+01	  +6.5500000000000000E+01	  +2.0123999023437500E+03	  +1.4293949501844485E+04	
  +3.0380000000000000E+03	  +2.1587499618530273E+01	  +6.4000000000000000E+01	  +1.1555999755859375E+03	  +1.3447688584396514E+04	
  +3.0390000000000000E+03	  +2.1500000000000000E+01	  +6.4000000000000000E+01	  +1.2131999511718750E+03	  +1.3481949073695661E+04	
  +3.0400000000000000E+03	  +2.1500000000000000E+01	  +6.4000000000000000E+01	  +1.2635999755859375E+03	  +1.4023220732196380E+04	
  +3.0410000000000000E+03	  +2.1466667175292969E+01	  +6.5000000000000000E+01	  +9.5759997558593750E+02	  +1.4020205440004813E+04	
  +3.0420000000000000E+03	  +2.0981250762939453E+01	  +6.7500000000000000E+01	  +4.1400000000000000E+02	  +1.2228132352156641E+04	
  +3.0430000000000000E+03	  +2.0189584732055664E+01	  +7.1000000000000000E+01	  +2.8799999237060547E+01	  +5.4127393454555395E+03	
  +3.0440000000000000E+03	  +1.9450000762939453E+01	  +7.4500000000000000E+01	  +0.0000000000000000E+00	  +4.0668936956035182E+03	
  +3.0450000000000000E+03	  +1.8750000000000000E+01	  +7.7000000000000000E+01	  +0.0000000000000000E+00	  +3.2593582028140045E+03	
